CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,,SEVERITY,CREATED BY,OPENED,CLOSED,DATE-OPENED,DATECLOSED,s,d,Hours,Days
19790,Rosie,196-4614-49,Desktop,Ace AZ Desktop,Overall performance is sLow,,Medium,Surya,1:00 PM,8:00 PM,5-18-2021,5-19-2021,18-05-2021 00:00,19-05-2021 00:00,24,1
94054,Miranda,501-6489-99,Desktop,Ace Pro 1000,Camera broken,7,Medium,Surya,10:00 AM,3:00 PM,05-02-2021,05-03-2021,05-02-2021 10:00,05-03-2021 15:00,677,29
9024,Alina,986-1201-61,Desktop,Ace AZ Desktop,Touchscreen unresponsive,,High,Surya,9:00 AM,5:00 PM,06-06-2021,06-06-2021,06-06-2021 09:00,06-06-2021 17:00,8,1
35478,Camila,453-5107-10,Desktop,Ace Pro 2000,Cannot connect to wifi,,Low,Surya,4:00 PM,6:00 PM,05-11-2021,5-13-2021,05-11-2021 16:00,13-05-2021 00:00,4240,177
38467,Olivia,301-8040-99,Desktop,Ace Zeus V01,Charging port damaged,,High,Surya,12:00 PM,7:00 PM,06-11-2021,06-11-2021,06-11-2021 12:00,06-11-2021 19:00,7,1
41442,Briony,717-9617-25,Desktop,Ace AZ Desktop,Water damage,,High,Surya,7:00 PM,10:00 PM,5-30-2021,5-30-2021,30-05-2021 00:00,30-05-2021 00:00,0,0
62151,Edith,650-2769-77,Desktop,Ace Zeus V01,Display lagging,,Low,Surya,9:00 AM,7:00 AM,05-05-2021,05-08-2021,05-05-2021 09:00,05-08-2021 07:00,2206,92
94245,Henry,789-8105-02,Desktop,Ace PC 3699,Power Button not working,,High,Surya,11:00 AM,5:00 PM,5-26-2021,5-26-2021,26-05-2021 00:00,26-05-2021 00:00,0,0
79357,Lucy,201-8769-92,Desktop,Ace Quantum Core 5278,Battery does not charge upto 100%,3,Medium,Surya,12:00 PM,7:00 PM,5-25-2021,5-26-2021,25-05-2021 00:00,26-05-2021 00:00,24,1
73732,Eleanor,670-0269-86,Desktop,Ace PC 3699,Battery replacement,3,Low,Surya,2:00 PM,8:00 AM,5-17-2021,5-20-2021,17-05-2021 00:00,20-05-2021 00:00,72,3
44257,Lucy,464-2238-32,Desktop,Ace PC 3699,Screen Flickering when connected to charger,,Medium,Surya,3:00 PM,2:00 PM,5-29-2021,5-30-2021,29-05-2021 00:00,30-05-2021 00:00,24,1
27279,Carl,963-7249-97,Desktop,Ace PC 3699,"Battery not charging, laptop works with charger",3,Low,Surya,8:00 PM,1:00 PM,6-13-2021,6-16-2021,13-06-2021 00:00,16-06-2021 00:00,72,3
32135,Daisy,955-7115-09,Tablet,Ace Swift F20,Charging port is loose,,High,Surya,3:00 PM,10:00 AM,05-12-2021,5-13-2021,05-12-2021 15:00,13-05-2021 00:00,4959,207
40422,Frederick,566-1648-60,Tablet,Ace Tab E750,Keyboard not working,,Medium,Surya,5:00 PM,9:00 AM,5-24-2021,5-25-2021,24-05-2021 00:00,25-05-2021 00:00,24,1
79917,Amy,671-4660-41,Tablet,Ace Tab E750,Touchscreen not working,,Medium,Surya,6:00 PM,4:00 PM,5-20-2021,5-21-2021,20-05-2021 00:00,21-05-2021 00:00,24,1
13497,Aiden,671-1831-37,Tablet,Ace Swift F20,Display cracked,,High,Surya,7:00 PM,12:00 PM,06-07-2021,06-08-2021,06-07-2021 19:00,06-08-2021 12:00,737,31
48404,Edgar,925-8335-64,Tablet,Ace Tab E750 Pro,Broken Camera,7,Low,Ahmed,10:00 PM,7:00 PM,05-07-2021,05-11-2021,05-07-2021 22:00,05-11-2021 19:00,2949,123
43920,Kelvin,698-6230-46,Tablet,Ace Tab E750,cannot use bluetooth,,Low,Ahmed,11:00 AM,9:00 AM,06-06-2021,06-11-2021,06-06-2021 11:00,06-11-2021 09:00,3670,153
95608,Mike,722-8246-33,Tablet,Ace Tablet 500,Broken screen,6,Medium,Ahmed,12:00 PM,11:00 AM,05-02-2021,05-03-2021,05-02-2021 12:00,05-03-2021 11:00,671,28
86052,Alissa,645-4955-36,Tablet,Ace Tab E750,Home button not working,,Low,Ahmed,7:00 AM,12:00 PM,05-06-2021,05-07-2021,05-06-2021 07:00,05-07-2021 12:00,725,31
34767,Edward,511-9601-58,Tablet,Ace NotePad 2,Phone battery damaged,,High,Ahmed,5:00 PM,11:00 PM,05-02-2021,05-02-2021,05-02-2021 17:00,05-02-2021 23:00,6,1
12731,Sawyer,839-9236-31,Tablet,Ace Tablet 500,Phone heats up quickly,,Low,Ahmed,7:00 PM,3:00 PM,06-04-2021,06-06-2021,06-04-2021 19:00,06-06-2021 15:00,1460,61
44849,Rosie,815-8795-02,Tablet,Ace Tab E750 Pro,Sounds not loud enough,,Low,Ahmed,8:00 AM,2:00 PM,5-19-2021,5-23-2021,19-05-2021 00:00,23-05-2021 00:00,96,4
64946,Derek,911-4464-18,Tablet,Ace Tablet 500 Mini,tablet lagging often,,Medium,Ahmed,2:00 PM,1:00 PM,5-20-2021,5-21-2021,20-05-2021 00:00,21-05-2021 00:00,24,1
46667,Rafael,518-1180-65,Tablet,Ace Swift F20 Lite,Phone senitivity High,,Low,Ahmed,1:00 PM,10:00 AM,05-09-2021,05-11-2021,05-09-2021 13:00,05-11-2021 10:00,1461,61
30382,Blake,929-7893-83,Tablet,Ace Swift F20 Lite,Phone power off itself,,High,Ahmed,10:00 AM,9:00 AM,06-11-2021,06-11-2021,06-11-2021 10:00,06-11-2021 09:00,1,1
21140,Jared,302-7150-67,Tablet,Ace NotePad 2,Back button not working sometimes,,Low,Ahmed,9:00 AM,4:00 PM,6-13-2021,6-17-2021,13-06-2021 00:00,17-06-2021 00:00,96,4
52126,Adele,952-4132-29,Tablet,Ace NotePad 4,Camera Broken,7,Low,Ahmed,4:00 PM,12:00 PM,5-16-2021,5-19-2021,16-05-2021 00:00,19-05-2021 00:00,72,3
99143,Mary,412-1353-11,Tablet,Ace Swift F20,Pictures quality breaking,,Low,Ahmed,12:00 PM,7:00 PM,05-04-2021,05-08-2021,05-04-2021 12:00,05-08-2021 19:00,2935,123
18660,Tyler,749-7813-61,Tablet,Ace Swift F20 Lite,Storage gets full often,,Low,Ahmed,7:00 PM,9:00 AM,06-06-2021,06-09-2021,06-06-2021 19:00,06-09-2021 09:00,2198,92
18605,Sam,114-2931-57,Tablet,Ace Tab E750 Pro,Pop up ads often disturbing,,Low,Ahmed,9:00 AM,11:00 AM,5-20-2021,5-23-2021,20-05-2021 00:00,23-05-2021 00:00,72,3
80909,Isabella,702-1321-49,Tablet,Ace Tablet 500 Mini,Game glitches,,Low,Raj,11:00 AM,12:00 PM,5-17-2021,5-20-2021,17-05-2021 00:00,20-05-2021 00:00,72,3
12411,Jasmine,015-9472-37,Laptop,Ace Flare S6,Word and other ms apps are not opening,,Medium,Raj,12:00 PM,2:00 PM,5-22-2021,5-23-2021,22-05-2021 00:00,23-05-2021 00:00,24,1
53776,Daisy,039-8588-82,Laptop,Ace SparX Pro,Keyboard is not working,,Medium,Raj,7:00 AM,10:00 AM,05-04-2021,05-05-2021,05-04-2021 07:00,05-05-2021 10:00,723,31
25397,Amy,228-3774-94,Laptop,Ace SparX,Does not connect to external devices,,Medium,Raj,5:00 PM,9:00 AM,06-03-2021,06-04-2021,06-03-2021 17:00,06-04-2021 09:00,736,31
24528,George,884-3072-73,Laptop,Ace Flare S2,Forgotten password,,Low,Raj,7:00 PM,4:00 PM,6-14-2021,6-17-2021,14-06-2021 00:00,17-06-2021 00:00,72,3
69454,Stuart,722-6098-44,Laptop,Ace Notebook 2.0 Lite,Screen Is blank,,High,Raj,8:00 AM,12:00 PM,05-04-2021,05-04-2021,05-04-2021 08:00,05-04-2021 12:00,4,1
14934,Cadie,394-5622-86,Laptop,Ace TouchPad 2000,Screen borken,,High,Raj,2:00 PM,7:00 PM,06-06-2021,06-06-2021,06-06-2021 14:00,06-06-2021 19:00,5,1
81898,Aiden,689-9749-99,Laptop,Ace Notebook 2.0 Lite,keypad not working,,High,Raj,1:00 PM,9:00 AM,05-12-2021,5-13-2021,05-12-2021 13:00,13-05-2021 00:00,4957,207
96106,Mary,809-7249-77,Laptop,Ace Notebook 2.0,Not charging,,High,Raj,10:00 AM,11:00 AM,6-15-2021,6-16-2021,15-06-2021 00:00,16-06-2021 00:00,24,1
3100,Alan,424-8390-07,Laptop,Ace SparX Pro,Overheating very often,,Medium,Raj,9:00 AM,4:00 PM,06-08-2021,06-09-2021,06-08-2021 09:00,06-09-2021 16:00,751,32
72031,Jacob,000-5411-20,Laptop,Ace Notebook 1.0,Not charging,,High,Raj,4:00 PM,12:00 PM,5-26-2021,5-27-2021,26-05-2021 00:00,27-05-2021 00:00,24,1
89795,Amber,499-5561-15,Laptop,Ace Swift F20 Lite,Issue connecting to networks,,Low,Raj,12:00 PM,7:00 PM,5-15-2021,5-18-2021,15-05-2021 00:00,18-05-2021 00:00,72,3
89666,Lucy,878-5955-00,Laptop,Ace Notebook 2.0 Lite,Cannot connect to the app store,,Low,Raj,7:00 PM,9:00 AM,5-23-2021,5-26-2021,23-05-2021 00:00,26-05-2021 00:00,72,3
80961,Vivian,703-8243-38,Laptop,Ace Flare S6,charging port is broken,,Medium,Raj,9:00 AM,11:00 AM,5-29-2021,5-30-2021,29-05-2021 00:00,30-05-2021 00:00,24,1
40799,Kate,646-7084-69,Laptop,Ace Flare S6,Power Button not working,,High,Rohan,11:00 AM,12:00 PM,6-13-2021,6-14-2021,13-06-2021 00:00,14-06-2021 00:00,24,1
23486,Martin,379-4310-30,Laptop,Ace Notebook 2.0 Lite,Battery does not charge upto 100%,3,Medium,Rohan,12:00 PM,2:00 PM,05-05-2021,05-06-2021,05-05-2021 12:00,05-06-2021 14:00,746,32
52162,Amber,826-8257-86,Laptop,Ace SparX Pro,some keys are not functioning,,Low,Rohan,2:00 PM,3:00 PM,05-03-2021,05-06-2021,05-03-2021 14:00,05-06-2021 15:00,2209,93
14690,Lyndon,687-5156-84,Laptop,Ace TouchPad 2000,webcam not working,,Low,Rohan,3:00 PM,8:00 PM,05-11-2021,5-13-2021,05-11-2021 15:00,13-05-2021 00:00,4239,177
46171,Jacob,683-3253-56,Laptop,Ace Flare S2,cannot connect to the wifi,,Medium,Rohan,8:00 PM,3:00 PM,06-06-2021,06-07-2021,06-06-2021 20:00,06-07-2021 15:00,715,30
47155,Julia,461-7502-40,Laptop,Ace Swift F20 Lite,Microphone not working sometimes,,Low,Surya,3:00 PM,5:00 PM,5-22-2021,5-25-2021,22-05-2021 00:00,25-05-2021 00:00,72,3
66147,Wilson,531-7507-94,Laptop,Ace Flare S6,Bluetooth disconnects on its own,5,Low,Surya,5:00 PM,6:00 PM,5-18-2021,5-21-2021,18-05-2021 00:00,21-05-2021 00:00,72,3
93021,Clark,734-2503-50,Phone,Ace 6s+,Updates are not keeping up,,Low,Surya,6:00 PM,7:00 PM,06-12-2021,6-15-2021,06-12-2021 18:00,15-06-2021 00:00,4194,175
74217,Alina,884-1285-09,Phone,Ace M31 Prime,Lags when Youtube opens,,Low,Surya,7:00 PM,10:00 PM,05-04-2021,05-07-2021,05-04-2021 19:00,05-07-2021 22:00,2187,92
48743,Wilson,893-8319-92,Phone,Ace 6,Hotspot not connecting to some devices,,Low,Surya,10:00 PM,12:00 PM,5-31-2021,06-03-2021,31-05-2021 00:00,06-03-2021 12:00,2052,86
57943,Myra,279-4783-63,Phone,Ace Galaxy S9,Keyboard lag,,Low,Surya,11:00 AM,2:00 PM,06-11-2021,6-14-2021,06-11-2021 11:00,14-06-2021 00:00,3491,146
5117,Cadie,973-8574-06,Phone,Ace 5s,Apps not responding at times,2,Medium,Ahmed,12:00 PM,3:00 PM,05-03-2021,05-04-2021,05-03-2021 12:00,05-04-2021 15:00,747,32
90606,Brooke,276-6839-88,Phone,Ace 6,Screen freezes when charging,,Medium,Ahmed,7:00 AM,8:00 PM,05-07-2021,05-08-2021,05-07-2021 07:00,05-08-2021 20:00,757,32
69089,Oliver,142-3713-40,Phone,Ace Galaxy S10,microphone not audible,,Medium,Ahmed,5:00 PM,3:00 PM,06-06-2021,06-07-2021,06-06-2021 17:00,06-07-2021 15:00,718,30
53502,Paige,982-0548-72,Phone,Ace X3,Sharing certain files is difficult,,Low,Ahmed,7:00 PM,5:00 PM,5-21-2021,5-24-2021,21-05-2021 00:00,24-05-2021 00:00,72,3
25244,Jared,548-5159-47,Tablet,Ace Swift F20 Lite,Phone calls disconnects itself,,Medium,Ahmed,8:00 AM,8:00 AM,5-19-2021,5-20-2021,19-05-2021 00:00,20-05-2021 00:00,24,1
62568,Rubie,952-0476-22,Tablet,Ace Tab E750 Pro,Sound buttons broken,,Low,Ahmed,2:00 PM,2:00 PM,05-11-2021,5-14-2021,05-11-2021 14:00,14-05-2021 00:00,4214,176
26398,Amelia,898-7821-47,Tablet,Ace NotePad 2,Lockscreen blacks out,,Low,Ahmed,1:00 PM,1:00 PM,05-06-2021,05-09-2021,05-06-2021 13:00,05-09-2021 13:00,2208,92
61750,Briony,400-6666-60,Tablet,Ace Tab E750,Video quality is broken while sharing,,Low,Ahmed,10:00 AM,10:00 AM,06-11-2021,6-14-2021,06-11-2021 10:00,14-06-2021 00:00,3490,146
9315,Frederick,497-5600-43,Tablet,Ace NotePad 4,Some games not compatible in my phone,,Low,Rohan,9:00 AM,9:00 AM,06-09-2021,06-11-2021,06-09-2021 09:00,06-11-2021 09:00,1464,61
95299,Dale,419-8397-91,Tablet,Ace Tab E750 Pro,Camera broken,7,Low,Rohan,4:00 PM,4:00 PM,5-29-2021,5-31-2021,29-05-2021 00:00,31-05-2021 00:00,48,2
1408,Amber,049-8129-77,Tablet,Ace Swift F20 Lite,Display not working,,Medium,Rohan,12:00 PM,12:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
70717,Lenny,110-0894-45,Tablet,Ace NotePad 2,Cannot download songs,,Low,Rohan,7:00 PM,7:00 PM,05-05-2021,05-08-2021,05-05-2021 19:00,05-08-2021 19:00,2208,92
60983,Eddy,997-2316-83,Tablet,Ace Tab E750,Fraud texts and calls often,,Low,Rohan,9:00 AM,9:00 AM,5-27-2021,5-30-2021,27-05-2021 00:00,30-05-2021 00:00,72,3
67134,Ellia,400-2144-88,Tablet,Ace Swift F20,Security not good enough,,Medium,Rohan,11:00 AM,11:00 AM,5-13-2021,5-14-2021,13-05-2021 00:00,14-05-2021 00:00,24,1
41066,Ada,128-7628-40,Tablet,Ace NotePad 4,Network connectivity is sLow,,Medium,Rohan,12:00 PM,12:00 PM,05-09-2021,05-10-2021,05-09-2021 12:00,05-10-2021 12:00,720,30
47604,Dexter,607-7157-44,Tablet,Ace Tab E750 Pro,Brower not stable,9,Low,Abhishek,2:00 PM,2:00 PM,5-24-2021,5-27-2021,24-05-2021 00:00,27-05-2021 00:00,72,3
40523,Alexia,836-6143-23,Laptop,Ace TouchPad 2000,Brightness is always dim,6,Low,Abhishek,3:00 PM,3:00 PM,05-07-2021,05-10-2021,05-07-2021 15:00,05-10-2021 15:00,2208,92
27763,Maddie,315-0147-89,Laptop,Ace Swift F20 Lite,Auto lock not working,3,Low,Abhishek,8:00 PM,8:00 PM,06-06-2021,06-09-2021,06-06-2021 20:00,06-09-2021 20:00,2208,92
60314,Alisa,923-5125-45,Laptop,Ace Notebook 1.0,Word and other ms apps are not opening,,Medium,Abhishek,3:00 PM,3:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
9497,Derek,363-9320-29,Laptop,Ace Notebook 2.0 Lite,Keyboard is not working,,Medium,Abhishek,5:00 PM,5:00 PM,5-31-2021,06-01-2021,31-05-2021 00:00,06-01-2021 17:00,3463,145
10989,Aldus,281-9817-11,Laptop,Ace Lappy 1126,Does not connect to external devices,,Medium,Surya,6:00 PM,6:00 PM,6-14-2021,6-15-2021,14-06-2021 00:00,15-06-2021 00:00,24,1
52863,Catherine,057-0926-20,Laptop,Ace Flare S2,Forgotten password,,Low,Surya,7:00 PM,7:00 PM,5-28-2021,5-29-2021,28-05-2021 00:00,29-05-2021 00:00,24,1
44966,Kirsten,517-0905-43,Laptop,Ace SparX Pro,Screen Is blank,,High,Surya,10:00 PM,10:00 PM,05-01-2021,05-02-2021,05-01-2021 22:00,05-02-2021 22:00,744,31
15694,Alexia,348-4912-64,Laptop,Ace Flare S6,Headphones not connecting to music,,Low,Surya,8:00 AM,12:00 PM,5-14-2021,5-17-2021,14-05-2021 00:00,17-05-2021 00:00,72,3
92626,Jacob,234-6198-40,Laptop,Ace SparX Pro,Some Apps incompatible with my phone,,Low,Raj,2:00 PM,2:00 PM,06-10-2021,06-12-2021,06-10-2021 14:00,06-12-2021 14:00,1464,61
38366,Amy,635-2269-12,Laptop,Ace Flare S2,cannot connect to chrome,,Medium,Raj,1:00 PM,3:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
61819,Alissa,085-0630-73,Laptop,Ace SparX,Overheating very often,,Medium,Raj,10:00 AM,8:00 PM,5-20-2021,5-21-2021,20-05-2021 00:00,21-05-2021 00:00,24,1
73501,Wilson,317-3785-75,Laptop,Ace SparX,Not charging,,High,Raj,9:00 AM,3:00 PM,5-25-2021,5-25-2021,25-05-2021 00:00,25-05-2021 00:00,0,0
29126,April,215-3020-26,Laptop,Ace SparX,Issue connecting to networks,,Low,Raj,4:00 PM,5:00 PM,05-06-2021,05-09-2021,05-06-2021 16:00,05-09-2021 17:00,2209,93
90700,Amber,674-6654-19,Laptop,Ace Swift F20 Lite,Cannot connect to the app store,,Low,Raj,12:00 PM,6:00 PM,5-27-2021,5-29-2021,27-05-2021 00:00,29-05-2021 00:00,48,2
61434,Alisa,972-9471-18,Laptop,Ace Infinite,charging port is broken,,Medium,Rohan,7:00 PM,7:00 PM,5-28-2021,5-29-2021,28-05-2021 00:00,29-05-2021 00:00,24,1
55249,Jenna,083-0045-27,Laptop,Ace Flare S6,Power Button not working,,High,Rohan,9:00 AM,10:00 PM,05-01-2021,05-01-2021,05-01-2021 09:00,05-01-2021 22:00,13,1
20044,Caroline,283-5215-36,Laptop,Ace Lappy 1126,Battery does not charge upto 100%,3,Medium,Rohan,11:00 AM,7:00 PM,05-12-2021,05-12-2021,05-12-2021 11:00,05-12-2021 19:00,8,1
20472,Joyce,716-8697-85,Laptop,Ace Flare S6,Forgotten password,,High,Rohan,12:00 PM,10:00 PM,5-25-2021,5-25-2021,25-05-2021 00:00,25-05-2021 00:00,0,0
85762,Lucy,362-1037-47,Laptop,Ace Notebook 1.0,ms apps are not responding,,Low,Rohan,2:00 PM,8:00 AM,6-15-2021,6-19-2021,15-06-2021 00:00,19-06-2021 00:00,96,4
22481,Miranda,772-7397-70,Laptop,Ace SparX,Keyboard is not working,,Medium,Abhishek,3:00 PM,2:00 PM,05-07-2021,05-08-2021,05-07-2021 15:00,05-08-2021 14:00,743,31
50439,Gianna,897-8253-76,Laptop,Ace Lappy 1126,Screen borken,,High,Abhishek,8:00 PM,1:00 PM,5-29-2021,5-30-2021,29-05-2021 00:00,30-05-2021 00:00,24,1
51157,Ada,637-1426-14,Laptop,Ace Infinite,Forgotten password,,High,Abhishek,3:00 PM,10:00 AM,5-30-2021,5-31-2021,30-05-2021 00:00,31-05-2021 00:00,24,1
75870,Chester,391-3583-44,Laptop,Ace Flare S6,ms apps are not responding,,Low,Abhishek,5:00 PM,9:00 AM,06-02-2021,06-05-2021,06-02-2021 17:00,06-05-2021 09:00,2128,89
64968,John,658-0325-11,Laptop,Ace Notebook 2.0,Keyboard is not working,,Medium,Abhishek,6:00 PM,10:00 PM,5-20-2021,5-21-2021,20-05-2021 00:00,21-05-2021 00:00,24,1
52901,Lydia,857-0048-05,Phone,Ace Galaxy S4,Screen borken,,High,Abhishek,7:00 PM,7:00 PM,05-12-2021,5-13-2021,05-12-2021 19:00,13-05-2021 00:00,4963,207
52254,Julia,038-0882-06,Phone,Ace X3,Touchpad not working,,Medium,Abhishek,10:00 PM,10:00 PM,05-08-2021,05-09-2021,05-08-2021 22:00,05-09-2021 22:00,744,31
96978,Olivia,311-3721-58,Phone,Ace Galaxy S9,Not charging,,High,Abhishek,5:00 PM,8:00 AM,5-19-2021,5-20-2021,19-05-2021 00:00,20-05-2021 00:00,24,1
69522,Adele,675-0883-45,Phone,Ace Galaxy S10,Overheating very often,,Medium,Rohan,7:00 PM,2:00 PM,06-10-2021,06-11-2021,06-10-2021 19:00,06-11-2021 14:00,739,31
27039,Rebecca,530-4511-55,Phone,Ace M31 Prime,Not charging,,Low,Rohan,8:00 AM,1:00 PM,05-02-2021,05-06-2021,05-02-2021 08:00,05-06-2021 13:00,2885,121
27855,Vincent,005-2234-29,Phone,Ace M31 Prime,Issue connecting to networks,,Medium,Rohan,2:00 PM,10:00 AM,5-20-2021,5-21-2021,20-05-2021 00:00,21-05-2021 00:00,24,1
66557,Hailey,707-1211-12,Phone,Ace Galaxy S10,Phone lags and freezes,,High,Rohan,1:00 PM,9:00 AM,5-16-2021,5-17-2021,16-05-2021 00:00,17-05-2021 00:00,24,1
50565,Marcus,471-7584-26,Phone,Ace M31 Prime,Overheating,,High,Rohan,10:00 AM,12:00 PM,5-30-2021,5-31-2021,30-05-2021 00:00,31-05-2021 00:00,24,1
59092,Maria,615-1501-62,Phone,Ace 6s+,"Water damage, phone dead",,Medium,Rohan,9:00 AM,2:00 PM,5-30-2021,5-31-2021,30-05-2021 00:00,31-05-2021 00:00,24,1
38039,James,060-8086-65,Phone,Ace Galaxy S6,Display cracked completely,,High,Rohan,4:00 PM,10:00 AM,05-12-2021,5-13-2021,05-12-2021 16:00,13-05-2021 00:00,4960,207
59474,Owen,171-6662-66,Phone,Ace Galaxy S10,Ace pen not recognized,1,High,Surya,12:00 PM,9:00 AM,5-14-2021,5-15-2021,14-05-2021 00:00,15-05-2021 00:00,24,1
91653,Walter,229-7043-74,Phone,Ace 5,Damaged charging port,,High,Surya,7:00 PM,4:00 PM,5-13-2021,5-14-2021,13-05-2021 00:00,14-05-2021 00:00,24,1
69235,Vanessa,292-0158-12,Phone,Ace 5,Ace pen not recognized,1,High,Surya,9:00 AM,12:00 PM,05-04-2021,05-05-2021,05-04-2021 09:00,05-05-2021 12:00,723,31
82196,Honey,876-6910-20,Phone,Ace 5s,Phone dead,,Low,Surya,11:00 AM,7:00 PM,6-13-2021,6-16-2021,13-06-2021 00:00,16-06-2021 00:00,72,3
24049,Paul,329-2213-66,Phone,Ace 6s+,Cannot download apps,,Medium,Surya,12:00 PM,9:00 AM,6-14-2021,6-15-2021,14-06-2021 00:00,15-06-2021 00:00,24,1
13497,April,887-2266-88,Phone,Ace 6s+,Cannot connect to wifi,,Medium,Surya,7:00 PM,11:00 AM,6-14-2021,6-15-2021,14-06-2021 00:00,15-06-2021 00:00,24,1
26037,Alford,184-9336-00,Phone,Ace Galaxy S6,Low battery life,,Low,Surya,8:00 AM,4:00 PM,05-05-2021,05-08-2021,05-05-2021 08:00,05-08-2021 16:00,2216,93
48020,Charlie,307-4055-76,Phone,Ace X3,Phone crashes and reboots often,,High,Surya,2:00 PM,1:00 PM,5-14-2021,5-15-2021,14-05-2021 00:00,15-05-2021 00:00,24,1
23002,Paul,572-0208-91,Phone,Ace Galaxy S6,Charger port damaged,,Low,Surya,1:00 PM,6:00 PM,06-12-2021,6-16-2021,06-12-2021 13:00,16-06-2021 00:00,4165,174
13783,Charlie,196-0815-72,Phone,Ace 5,Screen cracked partially,,Medium,Surya,10:00 AM,7:00 PM,5-15-2021,5-16-2021,15-05-2021 00:00,16-05-2021 00:00,24,1
39654,Mike,852-2531-38,Phone,Ace M31 Prime,Touchpad not working,,Medium,Surya,9:00 AM,8:00 AM,6-13-2021,6-14-2021,13-06-2021 00:00,14-06-2021 00:00,24,1
88949,Ryan,514-4826-09,Phone,Ace Galaxy S9,Unresponsive power button,,Low,Surya,4:00 PM,2:00 PM,5-31-2021,05-03-2021,31-05-2021 00:00,05-03-2021 14:00,2074,87
99518,Maria,263-7746-10,Tablet,Ace Swift F20,Low battery life,,Low,Surya,12:00 PM,1:00 PM,5-17-2021,5-21-2021,17-05-2021 00:00,21-05-2021 00:00,96,4
19771,Jenna,249-8253-06,Tablet,Ace Tab E750,Phone lagging,,Low,Surya,11:00 AM,10:00 AM,5-31-2021,05-02-2021,31-05-2021 00:00,05-02-2021 10:00,2750,115
35023,Sam,994-5620-26,Tablet,Ace Tablet 500 Mini,Camera is not working,7,Low,Surya,12:00 PM,9:00 AM,5-27-2021,5-30-2021,27-05-2021 00:00,30-05-2021 00:00,72,3
34576,Gianna,095-5964-23,Tablet,Ace NotePad 2,Battery does not last for long,3,Medium,Surya,7:00 AM,4:00 PM,06-10-2021,06-08-2021,06-10-2021 07:00,06-08-2021 16:00,1455,61
12002,Marcus,739-0157-94,Tablet,Ace Tab E750 Pro,The device is not turning on,,High,Ahmed,5:00 PM,12:00 PM,06-02-2021,06-02-2021,06-02-2021 17:00,06-02-2021 12:00,5,1
66148,Arnold,459-8090-57,Tablet,Ace Swift F20,Display is broken,,Medium,Ahmed,7:00 PM,7:00 PM,06-05-2021,06-07-2021,06-05-2021 19:00,06-07-2021 19:00,1464,61
71984,Edgar,331-9566-34,Tablet,Ace Tablet 500,Does not get charged,,Medium,Ahmed,8:00 AM,9:00 AM,5-26-2021,5-28-2021,26-05-2021 00:00,28-05-2021 00:00,48,2
27033,Jordan,762-6865-12,Tablet,Ace NotePad 4,Some apps are not working,,Low,Ahmed,2:00 PM,11:00 AM,06-02-2021,06-08-2021,06-02-2021 14:00,06-08-2021 11:00,4341,181
77741,Adrian,175-5485-47,Tablet,Ace Tablet 500,Forgotten password,,Medium,Ahmed,1:00 PM,12:00 PM,06-08-2021,06-09-2021,06-08-2021 13:00,06-09-2021 12:00,743,31
69681,Charlotte,722-3967-88,Tablet,Ace NotePad 4,The device is not functioning,,High,Ahmed,10:00 AM,2:00 PM,06-12-2021,06-12-2021,06-12-2021 10:00,06-12-2021 14:00,4,1
87061,Derek,398-5128-43,Tablet,Ace NotePad 2,The screen is completely blank,,High,Ahmed,9:00 AM,3:00 PM,5-20-2021,5-20-2021,20-05-2021 00:00,20-05-2021 00:00,0,0
24728,Ryan,497-7627-25,Tablet,Ace Swift F20,Camera is blurry,7,Low,Ahmed,4:00 PM,8:00 PM,6-15-2021,6-18-2021,15-06-2021 00:00,18-06-2021 00:00,72,3
65184,Penelope,559-7568-82,Tablet,Ace Tab E750,Cannot connect to the app store,,Low,Ahmed,12:00 PM,3:00 PM,05-08-2021,05-11-2021,05-08-2021 12:00,05-11-2021 15:00,2211,93
69323,Sam,829-8525-41,Tablet,Ace Tab E750,The device heats up occasionally,,Low,Ahmed,7:00 PM,8:00 PM,5-27-2021,5-30-2021,27-05-2021 00:00,30-05-2021 00:00,72,3
98409,Tony,059-5916-43,Tablet,Ace Tablet 500 Mini,The device needs a battery change,,Medium,Ahmed,9:00 AM,3:00 PM,5-22-2021,5-24-2021,22-05-2021 00:00,24-05-2021 00:00,48,2
23940,Mary,004-0510-24,Tablet,Ace Swift F20,Device is not receiving updates,,Low,Ahmed,11:00 AM,5:00 PM,5-29-2021,05-02-2021,29-05-2021 00:00,05-02-2021 17:00,2695,113
15728,Isabella,584-3827-19,Tablet,Ace Tablet 500,Speakers are not working,,Medium,Rohan,12:00 PM,6:00 PM,06-02-2021,06-04-2021,06-02-2021 12:00,06-04-2021 18:00,1422,60
6061,Aston,928-1452-88,Tablet,Ace Tab E750,Some apps are not opening,,Low,Rohan,2:00 PM,7:00 PM,5-18-2021,5-21-2021,18-05-2021 00:00,21-05-2021 00:00,72,3
