CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,SEVERITY,CREATED BY,OPENED,CLOSED,DATE OPENED,DATECLOSED
53136,Alan,985-9197-11,Tablet,Ace Tab E750 Pro,The device is not functioning,High,Raj,12:00 PM,2:00 PM,"November 22, 2020","November 22, 2020"
51740,Stella,349-9653-03,Tablet,Ace Swift F20 Lite,The screen is completely blank,High,Raj,12:00 PM,3:00 PM,"November 2, 2020","November 2, 2020"
43977,Frederick,093-3768-67,Tablet,Ace Swift F20,Camera is blurry,Low,Raj,7:00 AM,8:00 PM,"December 25, 2020","December 28, 2020"
50114,Abraham,140-3145-38,Tablet,Ace NotePad 4,Cannot connect to the app store,Low,Raj,5:00 PM,3:00 PM,"February 20, 2021","February 25, 2021"
70250,Aston,803-4798-16,Tablet,Ace Swift F20 Lite,The device heats up occasionally,Low,Raj,7:00 PM,5:00 PM,"December 11, 2020","December 15, 2020"
80875,Myra,509-2820-06,Phone,Ace Galaxy S4,The device needs a battery change,Medium,Raj,8:00 AM,6:00 PM,"November 27, 2020","November 28, 2020"
92173,Thomas,338-8262-79,Phone,Ace X3,Device is not receiving updates,Low,Raj,2:00 PM,7:00 PM,"January 24, 2021","January 28, 2021"
67396,Olivia,217-6385-76,Phone,Ace 6,Speakers are not working,Medium,Raj,1:00 PM,10:00 PM,"February 24, 2021","February 25, 2021"
94194,Emma,505-4633-98,Phone,Ace Galaxy S4,Some apps are not opening,Low,Raj,10:00 AM,7:00 PM,"January 30, 2021","January 3, 2021"
63891,Roland,268-8996-16,Phone,Ace 6s+,Does not connect to the wifi,Low,Raj,9:00 AM,10:00 PM,"December 28, 2020","December 1, 2020"
23172,Arianna,596-8850-08,Phone,Ace Galaxy S4,The device is not charging,Medium,Surya,4:00 PM,8:00 AM,"January 7, 2021","January 8, 2021"
3092,Camila,710-2346-04,Phone,Ace 6,Device is not functioning at all,High,Surya,12:00 PM,2:00 PM,"December 4, 2020","December 4, 2020"
40567,Amber,747-3280-42,Phone,Ace 6s+,Device does not connect to the network,Medium,Surya,7:00 PM,1:00 PM,"December 16, 2020","December 17, 2020"
56117,Dominik,419-4685-73,Phone,Ace X3,Word and other ms apps are not opening,Medium,Surya,9:00 AM,10:00 AM,"November 3, 2020","November 4, 2020"
67393,Anna,806-2716-21,Phone,Ace M31 Prime,Keyboard is not working,Medium,Surya,11:00 AM,9:00 AM,"November 11, 2020","November 12, 2020"
18577,Alberta,972-7813-49,Phone,Ace 5s,Does not connect to external devices,Medium,Surya,12:00 PM,10:00 PM,"November 8, 2020","November 9, 2020"
6186,Jordan,038-1199-32,Phone,Ace 5s,Forgotten password,Low,Surya,2:00 PM,7:00 PM,"November 11, 2020","November 14, 2020"
14281,Paul,834-3372-96,Phone,Ace 5s,Screen Is blank,High,Surya,3:00 PM,8:00 AM,"March 9, 2021","March 10, 2021"
61069,Eric,603-8428-42,Phone,Ace 6s+,partial screen damage,Medium,Surya,8:00 PM,2:00 PM,"November 1, 2020","November 2, 2020"
71977,Brad,586-1116-32,Phone,Ace M31 Prime,mike is not working,Low,Rohan,3:00 PM,3:00 PM,"February 14, 2021","February 20, 2021"
41119,Sawyer,747-7081-21,Phone,Ace M31 Prime,Screen frozen,High,Rohan,5:00 PM,8:00 PM,"March 12, 2021","March 13, 2021"
55240,Stuart,827-4188-44,Phone,Ace Galaxy S10,Unresponsive power button,Medium,Rohan,6:00 PM,3:00 PM,"February 10, 2021","February 11, 2021"
38818,Kelsey,873-1665-77,Phone,Ace Galaxy S9,Cannot install apps,Low,Rohan,7:00 PM,5:00 PM,"February 10, 2021","February 13, 2021"
49697,Ashton,296-5858-24,Tablet,Ace Swift F20,Wifi connection issues,Low,Rohan,10:00 PM,6:00 PM,"January 1, 2021","January 4, 2021"
90637,Chloe,033-3919-51,Tablet,Ace NotePad 4,Speakers damaged,Medium,Rohan,11:00 AM,7:00 PM,"February 14, 2021","February 15, 2021"
81149,Alina,250-3644-29,Tablet,Ace NotePad 4,Calling feature unresponsive,High,Rohan,12:00 PM,10:00 PM,"November 27, 2020","November 27, 2020"
76410,Samantha,749-4031-41,Tablet,Ace NotePad 2,Broken Camera,Medium,Rohan,7:00 AM,7:00 PM,"December 3, 2020","December 4, 2020"
63195,Clark,074-2381-75,Tablet,Ace Tab E750,Partially screen damage,Medium,Rohan,5:00 PM,10:00 PM,"March 18, 2021","March 19, 2021"
32746,Brooke,038-8414-59,Tablet,Ace NotePad 4,Camera not working,Medium,Rohan,7:00 PM,8:00 AM,"March 16, 2021","March 17, 2021"
56327,Martin,465-4279-70,Tablet,Ace Tablet 500 Mini,IR blaster unresponsive sometimes,Low,Rohan,8:00 AM,2:00 PM,"December 26, 2020","December 30, 2020"
74819,Edith,792-1752-41,Tablet,Ace Tab E750,Cannot connect to Playstore,Low,Rohan,2:00 PM,1:00 PM,"March 28, 2021","March 31, 2021"
23669,Tiana,003-0028-83,Tablet,Ace NotePad 4,Phone crashes occasionally,Low,Rohan,1:00 PM,10:00 AM,"January 15, 2021","January 17, 2021"
21921,Paige,450-8763-00,Tablet,Ace Tab E750,SLow charging battery,Medium,Rohan,10:00 AM,9:00 AM,"February 1, 2021","February 2, 2021"
54531,April,224-1723-58,Tablet,Ace NotePad 4,Overall performance is sLow,Medium,Ahmed,9:00 AM,10:00 PM,"December 8, 2020","December 9, 2020"
26606,Dexter,468-2054-97,Tablet,Ace Tablet 500,Camera broken,Medium,Ahmed,4:00 PM,7:00 PM,"December 12, 2020","December 13, 2020"
39308,Haris,982-4555-34,Tablet,Ace Tab E750 Pro,Touchscreen unresponsive,High,Ahmed,12:00 PM,8:00 AM,"March 14, 2021","March 15, 2021"
47385,Charlotte,278-2047-74,Laptop,Ace Infinite,Cannot connect to wifi,Low,Ahmed,7:00 PM,2:00 PM,"December 19, 2020","December 23, 2020"
42728,Brianna,695-2790-98,Laptop,Ace SparX Pro,Charging port damaged,High,Ahmed,9:00 AM,1:00 PM,"March 18, 2021","March 18, 2021"
60705,Owen,448-3171-82,Laptop,Ace Notebook 1.0,Water damage,High,Ahmed,11:00 AM,2:00 PM,"December 21, 2020","December 21, 2020"
81329,Edith,044-7824-25,Laptop,Ace Flare S2,Display lagging,Low,Ahmed,12:00 PM,3:00 PM,"November 30, 2020","December 3, 2020"
80839,Haris,752-5745-42,Laptop,Ace Infinite,ms apps are not responding,Low,Ahmed,7:00 AM,8:00 PM,"February 2, 2021","February 3, 2021"
47194,Andrew,168-5783-43,Laptop,Ace Notebook 2.0,chrome is not responding,Low,Ahmed,5:00 PM,3:00 PM,"December 20, 2020","December 22, 2020"
76079,Aston,003-0287-30,Laptop,Ace Notebook 2.0 Lite,mouse pointer is not working,Medium,Ahmed,7:00 PM,5:00 PM,"November 23, 2020","November 24, 2020"
49119,Alexander,004-2536-48,Laptop,Ace Notebook 1.0,water damage,High,Ahmed,8:00 AM,6:00 PM,"March 4, 2021","March 4, 2021"
45812,Lydia,591-7216-68,Laptop,Ace Notebook 2.0 Lite,some apps are not functioning,Low,Ahmed,2:00 PM,7:00 PM,"November 30, 2020","December 3, 2020"
8829,Evelyn,571-7044-14,Laptop,Ace Notebook 2.0 Lite,keypad not working,Medium,Ahmed,1:00 PM,10:00 PM,"December 24, 2020","December 25, 2020"
8978,Sophia,914-9834-34,Laptop,Ace Swift F20 Lite,webcam is not turning on,Low,Ahmed,10:00 AM,12:00 PM,"January 15, 2021","January 19, 2021"
40112,Naomi,661-6784-62,Laptop,Ace Notebook 2.0 Lite,cannot use bluetooth and external devices,Medium,Ahmed,9:00 AM,2:00 PM,"December 30, 2020","December 31, 2020"
93971,Vivian,646-1268-94,Laptop,Ace Notebook 2.0,battery drains quickly,Medium,Ahmed,4:00 PM,3:00 PM,"February 2, 2021","February 3, 2021"
18803,Deanna,472-1714-72,Laptop,Ace Notebook 1.0,Low battery life,Low,Ahmed,12:00 PM,8:00 PM,"January 8, 2021","January 11, 2021"
2514,Clark,727-9239-30,Laptop,Ace Infinite,Doesnot charge upto 100%,Medium,Ahmed,7:00 PM,3:00 PM,"January 28, 2021","January 29, 2021"
9743,Eric,156-0925-87,Laptop,Ace Infinite,Can't connect to wifi,Medium,Ahmed,9:00 AM,5:00 PM,"January 25, 2021","January 26, 2021"
20311,Jordan,589-0959-90,Laptop,Ace Flare S6,SLow Phone,Low,Abhishek,11:00 AM,8:00 AM,"December 18, 2020","December 21, 2020"
40739,Kristian,897-1007-16,Laptop,Ace SparX Pro,Speakers not working,Medium,Abhishek,12:00 PM,2:00 PM,"February 3, 2021","February 4, 2021"
24013,Jordan,378-6927-88,Desktop,Ace AZ Desktop,Low battery life,Low,Abhishek,2:00 PM,1:00 PM,"February 7, 2021","February 10, 2021"
57160,Chelsea,065-2638-58,Desktop,Ace Pro 1000,Cannot install apps,Medium,Abhishek,3:00 PM,10:00 AM,"January 19, 2021","January 20, 2021"
3786,Andrew,207-1785-57,Desktop,Ace Pro 1000,RAM not accessible,High,Abhishek,8:00 PM,9:00 AM,"December 29, 2020","December 30, 2020"
7392,Oliver,554-8400-24,Desktop,Ace AZ Desktop,Cannot install updates,Low,Abhishek,3:00 PM,4:00 PM,"March 18, 2021","March 21, 2021"
26072,Lily,179-4864-37,Desktop,Ace PC 3699,Display damaged,High,Abhishek,5:00 PM,12:00 PM,"December 13, 2020","December 14, 2020"
75561,Deanna,123-9592-54,Desktop,Ace Pro 2000,Touchscreen unresponsive sometimes,Low,Abhishek,6:00 PM,7:00 PM,"December 9, 2020","December 12, 2020"
90148,Violet,848-6863-47,Desktop,Ace PC 3699,Keyboard damaged,Medium,Abhishek,7:00 PM,9:00 AM,"March 19, 2021","March 20, 2021"
6927,Sam,148-8429-56,Desktop,Ace A700,Touchscreen unresponsive,Medium,Abhishek,10:00 PM,2:00 PM,"January 24, 2021","January 25, 2021"
46644,Alen,026-4319-65,Desktop,Ace Pro 2000,Water damage,High,Abhishek,11:00 AM,3:00 PM,"December 30, 2020","December 30, 2020"
91905,Owen,934-3296-76,Desktop,Ace Pro 1000,Processor burning,High,Abhishek,12:00 PM,8:00 PM,"November 2, 2020","November 2, 2020"
88688,Miller,094-7083-45,Desktop,Ace AZ Desktop,Keyboard unresponsive,Medium,Abhishek,7:00 AM,3:00 PM,"March 6, 2021","March 7, 2021"
21589,Justin,977-7736-71,Desktop,Ace PC 3699,Fans not working sometimes,Medium,Abhishek,5:00 PM,5:00 PM,"February 18, 2021","February 19, 2021"
74652,Jessica,564-9809-89,Tablet,Ace Swift F20 Lite,Cannot install updates,Low,Abhishek,7:00 PM,6:00 PM,"February 14, 2021","February 17, 2021"
18204,Lucia,134-5350-73,Tablet,Ace Swift F20,Cannot install updates,Low,Surya,8:00 AM,7:00 PM,"March 18, 2021","March 21, 2021"
48510,Albert,383-7150-22,Tablet,Ace Tab E750 Pro,Screen blackout when turning on,Medium,Surya,2:00 PM,10:00 PM,"November 7, 2020","November 8, 2020"
63844,Kimberly,759-8381-18,Tablet,Ace Tab E750,Minor monitor issues,Medium,Surya,1:00 PM,7:00 PM,"March 26, 2021","March 27, 2021"
32353,Oscar,306-6866-86,Tablet,Ace NotePad 2,Monitor ghosting,Medium,Surya,10:00 AM,10:00 PM,"February 22, 2021","February 23, 2021"
56994,Alberta,777-8352-71,Tablet,Ace Swift F20,Cannot connect to wifi,Low,Surya,9:00 AM,8:00 AM,"November 18, 2020","November 21, 2020"
60953,Charlotte,340-8622-14,Phone,Ace Galaxy S10,Charging port damaged,High,Surya,4:00 PM,2:00 PM,"March 23, 2021","March 24, 2021"
88075,Sydney,999-7963-47,Phone,Ace X3,Water damage,High,Raj,12:00 PM,1:00 PM,"January 23, 2021","January 24, 2021"
75900,Amanda,760-8911-18,Phone,Ace Galaxy S10,Display lagging,Low,Raj,7:00 PM,10:00 AM,"November 8, 2020","November 10, 2020"
19759,Kimberly,212-8684-95,Phone,Ace Galaxy S10,ms apps are not responding,Low,Raj,9:00 AM,9:00 AM,"December 7, 2020","December 10, 2020"
74001,Kevin,929-4326-93,Tablet,Ace Swift F20,chrome is not responding,Low,Raj,11:00 AM,10:00 PM,"January 15, 2021","January 18, 2021"
61863,Luke,824-5672-46,Tablet,Ace Tab E750 Pro,mouse pointer is not working,Medium,Raj,12:00 PM,7:00 PM,"February 14, 2021","February 15, 2021"
76904,Adrian,560-9506-18,Laptop,Ace Lappy 1126,water damage,High,Raj,2:00 PM,8:00 AM,"December 12, 2020","December 13, 2020"
36997,Heather,781-7097-02,Laptop,Ace Notebook 2.0,some apps are not functioning,Low,Raj,3:00 PM,10:00 PM,"March 28, 2021","March 30, 2021"
17514,Connie,962-0158-70,Laptop,Ace Notebook 1.0,keypad not working,Medium,Raj,8:00 PM,7:00 PM,"March 28, 2021","March 29, 2021"
44837,Audrey,830-7928-54,Laptop,Ace Swift F20 Lite,webcam is not turning on,Low,Raj,3:00 PM,10:00 PM,"January 8, 2021","January 13, 2021"
43082,Byron,540-1334-40,Tablet,Ace Tab E750 Pro,cannot use bluetooth and external devices,Medium,Raj,5:00 PM,8:00 AM,"November 29, 2020","November 30, 2020"
58013,Lucia,682-1334-20,Tablet,Ace Tablet 500,battery drains quickly,Medium,Raj,6:00 PM,2:00 PM,"March 21, 2021","March 22, 2021"
10712,Kellan,154-8935-09,Tablet,Ace NotePad 2,Wifi connection issues,Low,Raj,7:00 PM,3:00 PM,"January 7, 2021","January 10, 2021"
28013,Madaline,334-1065-96,Tablet,Ace Swift F20,cannot download apps,Medium,Ahmed,10:00 PM,8:00 AM,"March 12, 2021","March 13, 2021"
57054,Aida,287-0361-39,Tablet,Ace Tablet 500 Mini,cannot install windows 10,Low,Ahmed,8:00 AM,2:00 PM,"March 11, 2021","March 14, 2021"
58873,Briony,222-8610-96,Tablet,Ace Tablet 500 Mini,does not open ms word,Low,Ahmed,2:00 PM,1:00 PM,"March 3, 2021","March 4, 2021"
60950,Edith,692-4211-91,Phone,Ace 6s+,Forgotten password,High,Ahmed,1:00 PM,10:00 AM,"February 9, 2021","February 10, 2021"
24541,Brooke,877-2030-62,Phone,Ace Galaxy S9,Device does not connect to the network,Medium,Ahmed,10:00 AM,9:00 AM,"January 5, 2021","January 6, 2021"
95561,Frederick,900-1659-63,Phone,Ace Galaxy S10,Broken screen,Medium,Ahmed,9:00 AM,10:00 PM,"February 14, 2021","February 15, 2021"
46255,Melanie,609-9960-43,Phone,Ace M31 Prime,Home button not working,Low,Ahmed,4:00 PM,7:00 PM,"November 3, 2020","November 6, 2020"
38627,Adrianna,154-5364-56,Phone,Ace Galaxy S10,Phone battery damaged,High,Ahmed,12:00 PM,8:00 AM,"November 30, 2020","December 1, 2020"
50507,Ryan,561-2188-69,Phone,Ace Galaxy S4,Phone heats up quickly,Low,Ahmed,7:00 PM,2:00 PM,"February 9, 2021","February 13, 2021"
72547,Kate,765-3729-59,Phone,Ace Galaxy S10,Sounds not loud enough,Low,Ahmed,9:00 AM,1:00 PM,"March 12, 2021","March 15, 2021"
97456,Sabrina,859-7072-69,Phone,Ace Galaxy S6,tablet lagging often,Medium,Ahmed,11:00 AM,10:00 AM,"January 6, 2021","January 7, 2021"
8299,Jacob,822-9951-73,Phone,Ace Galaxy S6,Phone senitivity High,Low,Ahmed,12:00 PM,9:00 AM,"January 3, 2021","January 7, 2021"
456,Carina,218-2177-59,Phone,Ace 5s,Phone power off itself,High,Ahmed,7:00 AM,4:00 PM,"February 12, 2021","February 12, 2021"
22448,Natalie,181-9101-01,Phone,Ace 6,Back button not working sometimes,Low,Ahmed,5:00 PM,12:00 PM,"December 16, 2020","December 19, 2020"
7706,Heather,095-7872-22,Phone,Ace Galaxy S10,Camera Broken,Low,Ahmed,7:00 PM,7:00 PM,"December 7, 2020","December 10, 2020"
10281,Adele,718-6874-38,Phone,Ace Galaxy S4,Pictures quality breaking,Low,Ahmed,8:00 AM,9:00 AM,"February 11, 2021","February 13, 2021"
90915,Eric,357-2971-38,Phone,Ace Galaxy S9,Storage gets full often,Low,Surya,2:00 PM,11:00 AM,"January 4, 2021","January 7, 2021"
929,Sam,789-4518-91,Desktop,Ace AZ Desktop,Pop up ads often disturbing,Low,Surya,1:00 PM,12:00 PM,"January 13, 2021","January 15, 2021"
87225,Catherine,355-0136-13,Desktop,Ace AZ Desktop,Game glitches,Low,Surya,10:00 AM,5:00 PM,"February 24, 2021","February 27, 2021"
5912,Sabrina,053-7788-51,Desktop,Ace AZ Desktop,cannot connect to the wifi,Low,Surya,9:00 AM,6:00 PM,"March 8, 2021","March 12, 2021"
88669,Adrian,646-6386-21,Desktop,Ace A700,Microphone not working sometimes,Low,Surya,4:00 PM,7:00 PM,"March 25, 2021","March 28, 2021"
72401,Alan,345-4614-21,Desktop,Ace AZ Desktop,Bluetooth disconnects on its own,Low,Surya,8:00 AM,7:00 PM,"December 16, 2020","December 19, 2020"
7922,Evelyn,080-6799-43,Desktop,Ace Quantum Core 5278,Updates are not keeping up,Low,Surya,2:00 PM,8:00 AM,"January 22, 2021","January 25, 2021"
37935,Jacob,676-8613-34,Desktop,Ace Zeus V01,Lags when Youtube opens,Low,Rohan,1:00 PM,10:00 PM,"January 31, 2021","February 4, 2021"
38844,Brad,694-9564-12,Laptop,Ace Infinite,Hotspot not connecting to some devices,Low,Rohan,1:00 PM,7:00 PM,"March 13, 2021","March 16, 2021"
16297,Mary,914-6748-81,Laptop,Ace SparX Pro,Keyboard lag,Medium,Rohan,10:00 AM,10:00 PM,"February 10, 2021","February 11, 2021"
75765,Martin,301-0324-11,Laptop,Ace Flare S6,Apps not responding at times,Medium,Rohan,4:00 PM,8:00 AM,"March 1, 2021","March 2, 2021"
86112,Haris,683-8219-56,Laptop,Ace Flare S2,Screen freezes when charging,Medium,Rohan,12:00 PM,2:00 PM,"November 5, 2020","November 6, 2020"
11234,chanyeol,701-5463-56,Phone,Ace Galaxy S10,Music glitches,Low,Rohan,10:00 AM,3:00 PM,"January 16, 2021","January 19, 2021"
112,sehun,568-1485-11,Phone,Ace Galaxy S4,Data Low mode is disabled,Low,Rohan,4:00 PM,8:00 AM,"March 3, 2021","March 6, 2021"
